filename,time_start,time_end,speaker,sentence_id,text,translation,word_forms,morphonology,gloss,language,dataset_creator,dataset_provider
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",йацрахIву,й-а-цра-хӏвы-у,rel.abs-dat-loc-привязать-ipf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",схъапщыла,с-хъапщЫла,1sg.io-супруг,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",ахчачкIвынква,а-ахча-чкӏвын-ква,def-деньги-маленький-pl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",гIатйырсумца,гӏа-т-йы-рсЫ-у-мца,csl-loc-3m.erg-вырезать-ipf-cvb,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",гIатйырсумца,гӏа-т-йы-рсЫ-у-мца,csl-loc-3m.erg-вырезать-ipf-cvb,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",йацрайхIвумцара,й-а-цра-й-хӏвы-у-мцара,3n.abs-3n.io-loc-3m.erg-привязать-ipf-cvb,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",йчпад,й-й-чпа-д,3n.abs-3m.erg-делать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-1-0.mp4,28.659999999999997,42.285,tab1932_f,2,"АджьагIафа йхъылпа айха дна ахча ацрахIван, ахчаква йацрахIву схъапщыла, ахчачкIвынква гIатйырсумца, гIатйырсумца йацрайхIвумцара йчпад.","К шапке джьагафы были прикреплены монетки, их сделал мой муж, вырезая, прикреплял их.",.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,22.299999999999997,23.9,tab1932_f,1,Акъамчы йчпатI.,Он сделал меч.,акъамчы,а-къамчЫ,def-меч,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,22.299999999999997,23.9,tab1932_f,1,Акъамчы йчпатI.,Он сделал меч.,йчпатI,й-чпА-тӏ,3m.erg-сделать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,22.299999999999997,23.9,tab1932_f,1,Акъамчы йчпатI.,Он сделал меч.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,ахъылпа,а-хъЫлпа,def-шапка,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,аджьагIафа,а-джьагӏАфа,def-Дж.,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,хъылпа,хъЫлпа,шапка,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,си,с-йы,я-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,йыздзахыд,йы-з-дзахЫ-д,3n.abs-1sg.erg-шить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,23.93,26.72,tab1932_f,2,"Ахъылпа аджьагIафа хъылпа, си йыздзахыд.",А шапку Джагафы я пошила.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,датшагьи,датша-гьИ,другой,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,пхIвыскI,пхӏвЫс-кӏ,женщина-indf,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,джьагIафа,джьагӏАфа,Дж.,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,хъылпа,хъЫлпа,шапка,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,лсрыдзахтI,л-с-рЫ-дзах-тӏ,3f.io-1sg.erg-caus-шить-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,26.75,30.730000000000004,tab1932_f,3,Датшагьи пхIвыскI джьагIафа хъылпа лсрыдзахтI.,И еще другая женщина тоже пошила.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,пшдзадзата,пшдза-дзА-та,красивый-ass-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,ари,ари,prox.sg,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,албыргIангьи,албыргӏАн-гьи,Эльбурган-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,хIаргьи,хӏар-гьИ,мы-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,хIалата,хӏалАта,вместе,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,ауи,ауи,prox.sg,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,хIчпатI,хӏ-чпА-тӏ,1pl.erg-делать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,30.75,36.66,tab1932_f,4,"Пшдзадзата ари албыргIангьи хIаргьи, хIалата ауи хIчпатI.",Вместе с людьми из Эльбургана мы это сделали.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,36.68000000000001,39.129999999999995,tab1932_f,5,"АшкIолгьи хIылан, йгIахIылалтI.",И школа была с нами.,ашкIолгьи,а-шкӏóл-гьи,def-школа-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,36.68000000000001,39.129999999999995,tab1932_f,5,"АшкIолгьи хIылан, йгIахIылалтI.",И школа была с нами.,хIылан,хӏЫ-ла-н,1pl.io-участвовать-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,36.68000000000001,39.129999999999995,tab1932_f,5,"АшкIолгьи хIылан, йгIахIылалтI.",И школа была с нами.,",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,36.68000000000001,39.129999999999995,tab1932_f,5,"АшкIолгьи хIылан, йгIахIылалтI.",И школа была с нами.,йгIахIылалтI,й-гӏа-хӏЫ-ла-л-тӏ,3pl.abs-csl-1pl.io-участвовать-lat-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,36.68000000000001,39.129999999999995,tab1932_f,5,"АшкIолгьи хIылан, йгIахIылалтI.",И школа была с нами.,.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",асавхоз,а-савхóз,def-совхоз,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",ракIвапI,р-Акӏва-пӏ,3pl.io-cop-npst.dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",адиректор,а-дирéктар,def-директор,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",шхай,шхЕ,Шхаев,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",къарабит,къарабйЫт,Карабит,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",йпомощь,й-пóмощь,3m.io-помощь,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",йцхъарагIара,й-ц-хъарАгӏа-ра,3m.io-com-помочь-msd,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",сымата,сЫ-ма-та,1sg.io-иметь-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",афачыгIв,а-фачЫгӏв,def-сахар,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",гIаситыргьи,гӏа-с-йЫ-ты-р-гьи,csl-1sg.io-3m.erg-давать-?-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",ашыла,а-шЫла,def-мука,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",гIаситыргьи,гӏа-с-йЫ-ты-р-гьи,csl-1sg.io-3m.erg-давать-?-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",",",NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",амшIы,а-мшIЫ,def-дерево,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",гIаситыргьи,гӏа-с-йЫ-ты-р-гьи,csl-1sg.io-3m.erg-давать-?-add,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-2-0.mp4,39.16,53.14,tab1932_f,6,"Асавхоз ракIвапI, адиректор Шхай Къарабит, йпомощь, йцхъарагIара сымата афачыгIв гIаситыргьи, ашыла гIаситыргьи, амшIы гIаситыргьи.","и совхоз, директор Шхаев Карабит, с его помощью, он давал мне сахар, муку и дрова.",.,NA,NA,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,бахсыма,бахсЫма,бахсымэ,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,двадцать,двадцать,двадцать,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,четыре,чытыри,четыре,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,пщархIата,пщархӏА-та,ведро-adv,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
2018.07.16_BidzhevaTA_1932_igry_bakhsyme-0-1.mp4,33.16,37.42,tab1932_f,1,Бахсыма двадцать четыре пщархIата йгIасыршытI.,24 ведра бахсымэ вскипятила.,йгIасыршытI,й-гӏа-сы-р-шЫ-тӏ,3n.abs-csl-1sg.erg-caus-кипеть-dcl,abaz1241,"Anastasia Panova, Anna Sorokina, Peter Arkadiev, Elena Sokur",George Moroz
